time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000016"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000016, removing offset 1925"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000035"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000035, removing offset 2730"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000006"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000006, removing offset 3290"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000069"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000069, removing offset 3360"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000024"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000032"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000082"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000082, removing offset 560"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000020"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000020, removing offset 630"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000014"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000014, removing offset 700"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000022"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000022, removing offset 2030"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000070"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000070, removing offset 2555"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000049"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000049, removing offset 1015"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000028"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000028, removing offset 1400"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000092"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000092, removing offset 1435"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000098"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000098, removing offset 1995"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000008"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000008, removing offset 2625"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000036"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000036, removing offset 3430"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000043"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000043, removing offset 3465"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000045"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000052"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000052, removing offset 490"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000003"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000003, removing offset 980"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000093"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000093, removing offset 1085"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000010"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000010, removing offset 3010"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000075"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000075, removing offset 525"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000072"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000072, removing offset 735"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000002"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000002, removing offset 770"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000039"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000039, removing offset 910"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000073"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000073, removing offset 1155"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000046"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000046, removing offset 1575"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000050"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000050, removing offset 2170"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000030"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000030, removing offset 3080"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000088"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000088, removing offset 3185"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000081"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000029"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000029, removing offset 350"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000047"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000047, removing offset 875"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000021"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000021, removing offset 1785"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000067"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000067, removing offset 1890"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000023"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000023, removing offset 2345"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000012"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000012, removing offset 2485"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000063"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000063, removing offset 2520"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000077"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000099"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000099, removing offset 2310"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000018"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000018, removing offset 2590"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000060"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000060, removing offset 2800"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000061"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000084"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000084, removing offset 1225"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000068"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000068, removing offset 1680"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000085"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000085, removing offset 2275"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000090"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000090, removing offset 2660"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000064"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000064, removing offset 2870"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000011"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000071"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000071, removing offset 455"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000001"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000001, removing offset 1820"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000054"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000054, removing offset 2205"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000056"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000056, removing offset 2240"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000013"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000013, removing offset 2905"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000025"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000025, removing offset 3220"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000057"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000057, removing offset 665"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000079"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000079, removing offset 1610"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000053"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000053, removing offset 2065"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000042"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000042, removing offset 2450"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000066"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000066, removing offset 2835"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000080"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000051"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000051, removing offset 1260"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000097"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000097, removing offset 1960"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000041"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000041, removing offset 2695"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000058"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000058, removing offset 3395"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000026"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000026, removing offset 1120"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000096"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000096, removing offset 1750"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000087"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000087, removing offset 3150"
time="2021-03-11T16:30:43-06:00" level=info msg="Last offset is 3465"
time="2021-03-11T16:30:43-06:00" level=info msg="Swapping index file."
time="2021-03-11T16:30:43-06:00" level=info msg="index items flushed"
time="2021-03-11T16:30:43-06:00" level=info msg="Closing index flushing channel"
time="2021-03-11T16:30:43-06:00" level=info msg="All data saved."
